uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SC,OUTRAS,OUTRO,"60 - 69",F,14
SC,OUTRAS,OUTRO,"60 - 69",M,21
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,37
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,14
SC,COVID,DOMICILIO,"60 - 69",F,11
SC,COVID,DOMICILIO,"60 - 69",M,21
SC,COVID,HOSPITAL,"60 - 69",F,869
SC,COVID,HOSPITAL,"60 - 69",M,1245
SC,COVID,IGNORADO,"60 - 69",F,2
SC,COVID,IGNORADO,"60 - 69",M,4
SC,COVID,OUTRO,"60 - 69",F,3
SC,COVID,OUTRO,"60 - 69",M,3
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,21
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,20
SC,COVID,VIA_PUBLICA,"60 - 69",F,1
SC,COVID,VIA_PUBLICA,"60 - 69",M,4
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,4
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,6
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,2
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,16
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,12
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,78
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,127
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,6
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,115
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,185
SC,PNEUMONIA,OUTRO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,141
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,206
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,SRAG,DOMICILIO,"60 - 69",F,1
SC,SRAG,DOMICILIO,"60 - 69",M,1
SC,SRAG,HOSPITAL,"60 - 69",F,11
SC,SRAG,HOSPITAL,"60 - 69",M,11
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,OUTRAS,DOMICILIO,"60 - 69",F,26
SE,OUTRAS,DOMICILIO,"60 - 69",M,64
SE,OUTRAS,HOSPITAL,"60 - 69",F,68
SE,OUTRAS,HOSPITAL,"60 - 69",M,120
SE,OUTRAS,OUTRO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",M,8
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,42
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,46
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,8
SE,COVID,DOMICILIO,"60 - 69",F,8
SE,COVID,DOMICILIO,"60 - 69",M,2
SE,COVID,HOSPITAL,"60 - 69",F,178
SE,COVID,HOSPITAL,"60 - 69",M,261
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
SE,COVID,VIA_PUBLICA,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,3
SE,INDETERMINADA,HOSPITAL,"60 - 69",M,2
SE,INDETERMINADA,IGNORADO,"60 - 69",F,1
SE,INDETERMINADA,OUTRO,"60 - 69",F,1
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,4
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,20
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,24
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,22
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,37
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,32
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,36
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SRAG,HOSPITAL,"60 - 69",F,4
SE,SRAG,HOSPITAL,"60 - 69",M,11
SE,SRAG,VIA_PUBLICA,"60 - 69",M,1
SP,OUTRAS,DOMICILIO,"60 - 69",F,1068
SP,OUTRAS,DOMICILIO,"60 - 69",I,1
SP,OUTRAS,DOMICILIO,"60 - 69",M,2052
SP,OUTRAS,HOSPITAL,"60 - 69",F,2911
SP,OUTRAS,HOSPITAL,"60 - 69",I,6
SP,OUTRAS,HOSPITAL,"60 - 69",M,4330
SP,OUTRAS,IGNORADO,"60 - 69",F,18
SP,OUTRAS,IGNORADO,"60 - 69",I,169
SP,OUTRAS,IGNORADO,"60 - 69",M,26
SP,OUTRAS,OUTRO,"60 - 69",F,95
SP,OUTRAS,OUTRO,"60 - 69",M,240
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,307
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,437
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,9
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,14
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,25
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,123
SP,COVID,DOMICILIO,"60 - 69",F,94
SP,COVID,DOMICILIO,"60 - 69",I,1
SP,COVID,DOMICILIO,"60 - 69",M,137
SP,COVID,HOSPITAL,"60 - 69",F,6996
SP,COVID,HOSPITAL,"60 - 69",I,1
SP,COVID,HOSPITAL,"60 - 69",M,8822
SP,COVID,IGNORADO,"60 - 69",F,21
SP,COVID,IGNORADO,"60 - 69",M,22
SP,COVID,OUTRO,"60 - 69",F,87
SP,COVID,OUTRO,"60 - 69",M,74
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,318
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,363
SP,COVID,POSTO_SAUDE,"60 - 69",F,7
SP,COVID,POSTO_SAUDE,"60 - 69",M,6
SP,COVID,VIA_PUBLICA,"60 - 69",F,2
SP,COVID,VIA_PUBLICA,"60 - 69",M,3
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,25
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,45
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,14
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,15
SP,INDETERMINADA,IGNORADO,"60 - 69",M,1
SP,INDETERMINADA,OUTRO,"60 - 69",M,6
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,4
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,71
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,85
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,702
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,836
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,10
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,22
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,61
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,87
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,3
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
SP,PNEUMONIA,DOMICILIO,"60 - 69",F,31
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,47
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,1086
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,1689
SP,PNEUMONIA,IGNORADO,"60 - 69",F,3
SP,PNEUMONIA,IGNORADO,"60 - 69",M,5
SP,PNEUMONIA,OUTRO,"60 - 69",F,13
SP,PNEUMONIA,OUTRO,"60 - 69",M,16
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,50
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,73
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",F,4
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,2
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
SP,SEPTICEMIA,DOMICILIO,"60 - 69",F,12
SP,SEPTICEMIA,DOMICILIO,"60 - 69",M,17
SP,SEPTICEMIA,HOSPITAL,"60 - 69",F,1210
SP,SEPTICEMIA,HOSPITAL,"60 - 69",M,1407
SP,SEPTICEMIA,IGNORADO,"60 - 69",F,5
SP,SEPTICEMIA,IGNORADO,"60 - 69",M,3
SP,SEPTICEMIA,OUTRO,"60 - 69",F,10
SP,SEPTICEMIA,OUTRO,"60 - 69",M,16
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,52
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,50
SP,SEPTICEMIA,POSTO_SAUDE,"60 - 69",F,1
SP,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
SP,SRAG,DOMICILIO,"60 - 69",F,1
SP,SRAG,DOMICILIO,"60 - 69",M,9
SP,SRAG,HOSPITAL,"60 - 69",F,91
SP,SRAG,HOSPITAL,"60 - 69",M,122
SP,SRAG,OUTRO,"60 - 69",F,1
SP,SRAG,OUTRO,"60 - 69",M,4
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,15
SP,SRAG,POSTO_SAUDE,"60 - 69",F,1
TO,OUTRAS,DOMICILIO,"60 - 69",F,28
TO,OUTRAS,DOMICILIO,"60 - 69",M,51
TO,OUTRAS,HOSPITAL,"60 - 69",F,37
TO,OUTRAS,HOSPITAL,"60 - 69",M,58
TO,OUTRAS,OUTRO,"60 - 69",F,2
TO,OUTRAS,OUTRO,"60 - 69",M,6
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
TO,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
TO,OUTRAS,VIA_PUBLICA,"60 - 69",M,7
TO,COVID,DOMICILIO,"60 - 69",F,2
TO,COVID,DOMICILIO,"60 - 69",M,5
TO,COVID,HOSPITAL,"60 - 69",F,112
TO,COVID,HOSPITAL,"60 - 69",M,156
TO,COVID,OUTRO,"60 - 69",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
TO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
TO,COVID,VIA_PUBLICA,"60 - 69",M,1
TO,INDETERMINADA,DOMICILIO,"60 - 69",F,1
TO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,5
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,12
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,7
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,PNEUMONIA,DOMICILIO,"60 - 69",F,1
TO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,15
TO,PNEUMONIA,HOSPITAL,"60 - 69",M,27
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,21
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,26
TO,SEPTICEMIA,OUTRO,"60 - 69",F,1
TO,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
TO,SRAG,HOSPITAL,"60 - 69",M,2
AC,OUTRAS,DOMICILIO,"70 - 79",F,16
AC,OUTRAS,DOMICILIO,"70 - 79",M,33
AC,OUTRAS,HOSPITAL,"70 - 79",F,29
AC,OUTRAS,HOSPITAL,"70 - 79",M,26
AC,OUTRAS,IGNORADO,"70 - 79",M,1
AC,OUTRAS,OUTRO,"70 - 79",F,3
AC,OUTRAS,OUTRO,"70 - 79",M,3
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AC,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
AC,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AC,COVID,DOMICILIO,"70 - 79",F,2
AC,COVID,DOMICILIO,"70 - 79",M,5
AC,COVID,HOSPITAL,"70 - 79",F,92
AC,COVID,HOSPITAL,"70 - 79",M,134
AC,COVID,OUTRO,"70 - 79",M,1
AC,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AC,INDETERMINADA,HOSPITAL,"70 - 79",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,11
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,8
AC,PNEUMONIA,DOMICILIO,"70 - 79",F,2
AC,PNEUMONIA,HOSPITAL,"70 - 79",F,27
AC,PNEUMONIA,HOSPITAL,"70 - 79",M,25
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,SEPTICEMIA,HOSPITAL,"70 - 79",F,16
AC,SEPTICEMIA,HOSPITAL,"70 - 79",M,11
AC,SRAG,HOSPITAL,"70 - 79",F,6
AC,SRAG,HOSPITAL,"70 - 79",M,3
AL,OUTRAS,DOMICILIO,"70 - 79",F,103
AL,OUTRAS,DOMICILIO,"70 - 79",M,137
AL,OUTRAS,HOSPITAL,"70 - 79",F,141
AL,OUTRAS,HOSPITAL,"70 - 79",M,152
AL,OUTRAS,OUTRO,"70 - 79",F,2
AL,OUTRAS,OUTRO,"70 - 79",M,5
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
AL,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
AL,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
AL,COVID,DOMICILIO,"70 - 79",F,1
AL,COVID,HOSPITAL,"70 - 79",F,197
AL,COVID,HOSPITAL,"70 - 79",M,248
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AL,INDETERMINADA,DOMICILIO,"70 - 79",F,2
AL,INDETERMINADA,DOMICILIO,"70 - 79",M,3
AL,INDETERMINADA,HOSPITAL,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,16
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,14
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,36
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,30
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
AL,PNEUMONIA,DOMICILIO,"70 - 79",F,3
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,7
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,59
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,76
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AL,SEPTICEMIA,DOMICILIO,"70 - 79",F,4
AL,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,62
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,65
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AL,SRAG,DOMICILIO,"70 - 79",M,1
AL,SRAG,HOSPITAL,"70 - 79",F,7
AL,SRAG,HOSPITAL,"70 - 79",M,12
AL,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,OUTRAS,DOMICILIO,"70 - 79",F,109
AM,OUTRAS,DOMICILIO,"70 - 79",M,168
AM,OUTRAS,HOSPITAL,"70 - 79",F,129
AM,OUTRAS,HOSPITAL,"70 - 79",M,165
AM,OUTRAS,IGNORADO,"70 - 79",F,1
AM,OUTRAS,IGNORADO,"70 - 79",I,4
AM,OUTRAS,IGNORADO,"70 - 79",M,2
AM,OUTRAS,OUTRO,"70 - 79",F,13
AM,OUTRAS,OUTRO,"70 - 79",M,10
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
AM,COVID,DOMICILIO,"70 - 79",F,21
AM,COVID,DOMICILIO,"70 - 79",M,42
AM,COVID,HOSPITAL,"70 - 79",F,489
AM,COVID,HOSPITAL,"70 - 79",M,573
AM,COVID,OUTRO,"70 - 79",F,13
AM,COVID,OUTRO,"70 - 79",M,24
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
AM,INDETERMINADA,DOMICILIO,"70 - 79",F,7
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,11
AM,INDETERMINADA,HOSPITAL,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,8
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,6
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,21
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,26
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,5
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,12
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,92
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,104
AM,PNEUMONIA,OUTRO,"70 - 79",F,4
AM,PNEUMONIA,OUTRO,"70 - 79",M,4
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
AM,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,51
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,51
AM,SEPTICEMIA,OUTRO,"70 - 79",M,1
AM,SRAG,DOMICILIO,"70 - 79",F,1
AM,SRAG,DOMICILIO,"70 - 79",M,5
AM,SRAG,HOSPITAL,"70 - 79",F,76
AM,SRAG,HOSPITAL,"70 - 79",M,66
AM,SRAG,OUTRO,"70 - 79",F,2
AM,SRAG,OUTRO,"70 - 79",M,2
AM,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AP,OUTRAS,DOMICILIO,"70 - 79",F,5
AP,OUTRAS,DOMICILIO,"70 - 79",M,11
AP,OUTRAS,HOSPITAL,"70 - 79",F,13
AP,OUTRAS,HOSPITAL,"70 - 79",M,24
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AP,COVID,HOSPITAL,"70 - 79",F,31
AP,COVID,HOSPITAL,"70 - 79",M,44
AP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
AP,COVID,POSTO_SAUDE,"70 - 79",M,4
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,4
AP,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AP,PNEUMONIA,HOSPITAL,"70 - 79",F,7
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,13
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AP,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,4
AP,SEPTICEMIA,HOSPITAL,"70 - 79",M,8
AP,SRAG,HOSPITAL,"70 - 79",M,1
BA,OUTRAS,DOMICILIO,"70 - 79",F,554
BA,OUTRAS,DOMICILIO,"70 - 79",M,769
BA,OUTRAS,HOSPITAL,"70 - 79",F,653
BA,OUTRAS,HOSPITAL,"70 - 79",M,811
BA,OUTRAS,IGNORADO,"70 - 79",F,6
BA,OUTRAS,IGNORADO,"70 - 79",M,7
BA,OUTRAS,OUTRO,"70 - 79",F,30
BA,OUTRAS,OUTRO,"70 - 79",M,51
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,105
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,99
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,17
BA,COVID,DOMICILIO,"70 - 79",F,20
BA,COVID,DOMICILIO,"70 - 79",M,27
BA,COVID,HOSPITAL,"70 - 79",F,831
BA,COVID,HOSPITAL,"70 - 79",M,1034
BA,COVID,IGNORADO,"70 - 79",F,2
BA,COVID,IGNORADO,"70 - 79",M,4
BA,COVID,OUTRO,"70 - 79",F,10
BA,COVID,OUTRO,"70 - 79",M,10
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,45
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,46
BA,COVID,POSTO_SAUDE,"70 - 79",M,1
BA,COVID,VIA_PUBLICA,"70 - 79",F,3
BA,COVID,VIA_PUBLICA,"70 - 79",M,1
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,2
BA,INDETERMINADA,HOSPITAL,"70 - 79",F,1
BA,INDETERMINADA,IGNORADO,"70 - 79",M,1
BA,INDETERMINADA,OUTRO,"70 - 79",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,41
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,45
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,175
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,157
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,21
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,6
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,24
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,152
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,232
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,OUTRO,"70 - 79",F,2
BA,PNEUMONIA,OUTRO,"70 - 79",M,3
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,13
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,20
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,269
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,248
BA,SEPTICEMIA,IGNORADO,"70 - 79",F,3
BA,SEPTICEMIA,OUTRO,"70 - 79",F,3
BA,SEPTICEMIA,OUTRO,"70 - 79",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
BA,SRAG,HOSPITAL,"70 - 79",F,13
BA,SRAG,HOSPITAL,"70 - 79",M,21
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,OUTRAS,AMBULANCIA,"70 - 79",F,3
CE,OUTRAS,AMBULANCIA,"70 - 79",M,4
CE,OUTRAS,DOMICILIO,"70 - 79",F,320
CE,OUTRAS,DOMICILIO,"70 - 79",M,389
CE,OUTRAS,HOSPITAL,"70 - 79",F,260
CE,OUTRAS,HOSPITAL,"70 - 79",M,331
CE,OUTRAS,IGNORADO,"70 - 79",F,163
